contract_id,cname,cik,ftype,fdate,link,Column1,Sales contract? (Y/N),Filer is seller? (Y/N),Amendment? (Y/N),Amendment #,Customer name (be consistent),Sold product/service (be consistent),Notes,Total Words,Flesch Reading Ease Score,Gunning Fog Index,Number of Entities,Words in Entities,Number of Times,Words in Times,Number of Locations,Words in Locations,Number of Organizations,Words in Organizations,Number of Persons,Words in Persons,Number of Money,Words in Money,Number of Percentages,Words in Percentages,Number of Dates,Words in Dates,Total Sentences,Total Forward Sentences,Forward Ratio,Uncertainty Words,Polarity,Subjectivity,Positive Words,Negative Words,24b,confidential treatment,ct order,redact,rule 406,rights,obligations,commercial substance,performance obligation,probable,collectib,at a point in time,over time,variable consideration,noncash consideration,transaction price,standalone selling price,1Gram Cos Sim Step1 max=.95  ,1Gram Step 2Max 0.95,1Gram Cos Sim Step3,1Gram Cos Sim Step4  ,"1Gram Cos Sim Step5, including 5.1 and 5.2",1Gram Cos Sim Step5.1,1Gram Cos Sim Step5.2,1Gram Cos Sim All
1,INTUIT INC,896878,10-K,9/19/2003,https://www.sec.gov/Archives/edgar/data/896878/000089161803004854/f90545exv10w39.htm,,Y,Y,,,John H. Harland Company,,,882,24.41,14.57,173,274,0,0,1,2,44,84,33,45,1,4,0,0,10,26,60,19,0.32,2,0.06,0.31,3,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001477002,0.006365482,0.005504484,0.004334923,0.003590809,0.006536005,0,0.005162976
2,INTUIT INC,896878,10-K,9/19/2003,https://www.sec.gov/Archives/edgar/data/896878/000089161803004854/f90545exv10w40.htm,,Y,Y,,,John H. Harland Company,,,5029,8.95,16.56,715,1364,7,15,9,12,231,561,71,97,1,3,11,28,54,160,251,27,0.11,52,0.04,0.38,17,134,0,9,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,INTUIT INC,896878,10-Q,3/9/2004,https://www.sec.gov/Archives/edgar/data/896878/000095013404003115/f96197exv10w01.htm,,Y,Y,,,John H. Harland Company,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,INTUIT INC,896878,10-Q,3/9/2004,https://www.sec.gov/Archives/edgar/data/896878/000095013404003115/f96197exv10w02.htm,,Y,Y,,,John H. Harland Company,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
3,INTUIT INC,896878,10-Q,3/9/2004,https://www.sec.gov/Archives/edgar/data/896878/000095013404003115/f96197exv10w03.htm,,Y,Y,,,John H. Harland Company,,,2723,10.77,16.14,377,708,1,3,2,4,176,384,41,62,0,0,3,6,12,34,167,17,0.1,14,0.09,0.65,15,59,0,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.000992978,0.002508012,0.004117227,0.004115444,0.003443417,0.003529599,0.002070569,0.003895973
4,INTUIT INC,896878,10-Q,3/9/2004,https://www.sec.gov/Archives/edgar/data/896878/000095013404003115/f96197exv10w04.htm,,Y,Y,,,John H. Harland Company,,,296,31.72,13.81,22,41,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01594951,0.00071607,0.00079519,0.001882233,0,0,0,0.004398485
1,INTUIT INC,896878,10-Q,6/14/2004,https://www.sec.gov/Archives/edgar/data/896878/000095013404008758/f99137exv10w03.htm,,Y,Y,,,John H. Harland Company,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611961,0.000492188,0.002723191,0.001756382,0.00131023,0,0.002591196,0.001832508
1,ANIKA THERAPEUTICS INC,898437,10-Q,11/14/2000,https://www.sec.gov/Archives/edgar/data/898437/000100547700007941/0001005477-00-007941-0002.txt,,Y,Y,,,"Bausch & Lomb Surgical, Inc.",,,4740,38.49,14.92,843,1543,0,0,7,14,196,554,318,359,0,0,1,2,40,110,251,14,0.06,48,0.04,0.42,55,113,0,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,ANIKA THERAPEUTICS INC,898437,10-K,3/30/2004,https://www.sec.gov/Archives/edgar/data/898437/000104746904009837/a2132242zex-10_38.txt,,Y,Y,,,"Ortho Biotech Products, L.P.",,,8904,-3.18,17.86,1590,3346,0,0,6,10,853,1683,146,270,1,3,8,23,89,267,336,45,0.13,55,0.03,0.37,72,230,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0.005614402,0.002440968,0.004154707,0.00294855,0.004758284,0.003989852,0.003990684,0.004912377
1,ANIKA THERAPEUTICS INC,898437,10-Q,8/16/2004,https://www.sec.gov/Archives/edgar/data/898437/000110465904024566/a04-9567_1ex10d40.htm,,Y,Y,,,"Ortho-McNeil Pharmaceutical, Inc.",,,10930,-51.52,43.37,2013,4128,3,5,18,26,957,1787,204,381,6,11,9,18,111,341,536,49,0.09,71,0,0.37,55,296,0,0,0,0,0,28,14,0,0,0,0,0,0,0,0,0,0,0.004289644,0.003123423,0.003714961,0.002618105,0.004279436,0.004051702,0.004090013,0.004396543
1,ANIKA THERAPEUTICS INC,898437,10-K,3/16/2005,https://www.sec.gov/Archives/edgar/data/898437/000104746905006795/a2153708zex-10_43.htm,,Y,Y,,,"Bausch & Lomb Surgical, Inc.",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004312872,0.000581296,0.003027945,0.001325126,0.00282571,0.001328601,0.001759885,0.003014456
1,ANIKA THERAPEUTICS INC,898437,10-Q,8/7/2006,https://www.sec.gov/Archives/edgar/data/898437/000110465906051999/a06-15440_1ex10d1.htm,,Y,Y,,,GALDERMA PHARMA S.A.,,,7436,-110.83,63.36,1347,3138,1,1,19,24,678,1395,76,141,1,1,1,4,40,104,357,25,0.07,41,0.04,0.36,42,237,0,55,0,0,0,29,13,0,0,0,0,0,0,0,0,0,0,0.009822238,0.001241008,0.009635016,0.004080275,0.005741944,0.004741869,0.005965748,0.007745985
2,ANIKA THERAPEUTICS INC,898437,10-Q,8/7/2006,https://www.sec.gov/Archives/edgar/data/898437/000110465906051999/a06-15440_1ex10d2.htm,,Y,Y,,,GALDERMA PHARMA S.A.,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004108554,0.000421358,0.003208143,0.001018809,0.001170047,0,0.00094267,0.00247341
1,ANIKA THERAPEUTICS INC,898437,8-K,12/22/2011,https://www.sec.gov/Archives/edgar/data/898437/000115752311007314/a50115447ex10_1.htm,,Y,Y,,,"Ortho Biotech Products, L.P.",,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,MANNKIND CORP,899460,10-Q,11/10/2014,https://www.sec.gov/Archives/edgar/data/899460/000119312514406347/d783199dex102.htm,,Y,Y,,,SANOFI-AVENTIS DEUTSCHLAND GMBH,,,9105,11.76,21.92,1445,2550,4,8,7,12,388,695,140,224,25,58,17,40,120,246,428,48,0.11,58,0.02,0.4,79,269,0,18,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0.008877647,0.002384518,0.004528759,0.004405693,0.004729973,0.00591191,0.003154446,0.006140395
1,MANNKIND CORP,899460,10-Q,11/1/2018,https://www.sec.gov/Archives/edgar/data/899460/000156459018026006/mnkd-ex108_399.htm,,Y,Y,,,United Therapeutics Corporation,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013421507,0.001894984,0.013543251,0.00699459,0.01197526,0.01220032,0.009414663,0.012208946
2,TITAN INTERNATIONAL INC,899751,10-Q,4/26/2010,https://www.sec.gov/Archives/edgar/data/899751/000089975110000018/ex10_2.htm,,Y,Y,,,Deere & Company,,,1243,-0.23,27.96,183,270,1,4,2,2,73,102,3,9,0,0,0,0,17,32,89,15,0.17,11,0.04,0.44,8,51,0,7,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0.002220679,0.00350482,0.003945113,0.004595274,0.004393021,0.001229971,0.004352735,0.004676762
3,TITAN INTERNATIONAL INC,899751,10-Q,4/26/2010,https://www.sec.gov/Archives/edgar/data/899751/000089975110000018/ex10_3.htm,,Y,Y,,,Deere & Company,,,1804,3.54,26.27,294,432,2,6,5,11,105,139,7,16,1,1,3,6,30,58,112,14,0.12,13,0.03,0.43,10,91,0,11,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0.003768937,0.002390808,0.002818346,0.00313466,0.002441727,0.000839023,0.001871675,0.003577066
2,TITAN INTERNATIONAL INC,899751,10-Q,10/28/2010,https://www.sec.gov/Archives/edgar/data/899751/000089975110000054/ex10_2.htm,,Y,Y,,,Deere & Company,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220776,0.003484431,0.003922164,0.004568542,0.004367466,0.001222816,0.004327414,0.004649556
3,TITAN INTERNATIONAL INC,899751,10-Q,10/28/2010,https://www.sec.gov/Archives/edgar/data/899751/000089975110000054/ex10_3.htm,,Y,Y,,,Deere & Company,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004260706,0.002702759,0.003186082,0.003543669,0.002760322,0.000948498,0.00211589,0.0040438
1,TITAN INTERNATIONAL INC,899751,10-K,2/24/2011,https://www.sec.gov/Archives/edgar/data/899751/000089975111000007/ex10_14.htm,,Y,Y,,,Deere & Company,,,4278,28.1,16.39,581,987,1,3,1,2,100,314,254,265,1,1,0,0,45,100,341,38,0.11,34,0.05,0.41,28,177,0,11,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0.001567934,0.00209577,0.00501878,0.002617842,0.002495464,0.000623598,0.003450908,0.003521584
1,TITAN INTERNATIONAL INC,899751,10-Q,11/9/2011,https://www.sec.gov/Archives/edgar/data/899751/000089975111000063/ex10_1.htm,,Y,Y,,,Deere & Company,,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003962545,0.002513622,0.002963123,0.003295686,0.002567157,0.000882123,0.001967822,0.003760818
2,TITAN INTERNATIONAL INC,899751,10-Q,11/9/2011,https://www.sec.gov/Archives/edgar/data/899751/000089975111000063/ex10_2.htm,,Y,Y,Y,1,Deere & Company,,,602,29.66,19.31,98,198,0,0,0,0,36,55,3,5,0,0,0,0,12,34,43,2,0.05,2,0.12,0.43,2,6,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.000698339,0,0.000635644,0,0,0,0,0.000331291
1,NEKTAR THERAPEUTICS,906709,10-K,3/14/2005,https://www.sec.gov/Archives/edgar/data/906709/000119312505048554/dex1052.htm,,Y,Y,,,Pfizer Inc.,,,7922,17.85,19.51,1173,1969,7,17,9,12,555,826,27,51,3,6,14,44,63,122,477,77,0.16,41,0.03,0.39,108,214,0,0,0,0,0,51,14,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,NEKTAR THERAPEUTICS,906709,10-Q,11/9/2007,https://www.sec.gov/Archives/edgar/data/906709/000119312507240872/dex101.htm,,Y,Y,,,Bayer Healthcare LLC,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007420308,0.001693525,0.007299888,0.003264053,0.006951898,0.005945163,0.00802068,0.006720345
2,NEKTAR THERAPEUTICS,906709,10-K,2/29/2008,https://www.sec.gov/Archives/edgar/data/906709/000119312508043391/dex1033.htm,,Y,Y,,,Baxter Healthcare Corporation,,,9060,8.98,19.34,1257,2546,4,6,1,1,710,1573,35,56,1,2,7,15,27,78,471,14,0.03,69,-0.01,0.45,80,268,0,116,0,0,0,21,9,0,0,0,0,0,0,0,0,0,0,0.00408234,0.001325918,0.006163002,0.002302073,0.002495075,0.001184072,0.003125249,0.004168521
1,NEKTAR THERAPEUTICS,906709,10-K,3/6/2009,https://www.sec.gov/Archives/edgar/data/906709/000136231009003350/c82049exv10w34.htm,,Y,Y,,,Baxter Healthcare Corporation,,,6653,25.97,15.98,1074,2297,5,8,4,4,486,1178,33,61,1,2,4,10,26,78,371,9,0.02,50,-0.05,0.47,58,180,0,119,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,NEKTAR THERAPEUTICS,906709,10-Q,11/5/2009,https://www.sec.gov/Archives/edgar/data/906709/000114420409056637/v164533_ex10-1.htm,,Y,Y,,,AstraZeneca AB,,,17794,-54.77,44.05,3519,6779,4,8,8,20,2185,4014,141,276,1,1,2,7,57,103,1054,41,0.04,110,0.05,0.39,145,698,0,93,0,1,0,96,36,0,0,0,0,0,0,0,0,0,0,0.005037318,0.000369425,0.005139287,0.001565076,0.002706279,0.002180093,0.002595389,0.003766293
1,NEKTAR THERAPEUTICS,906709,10-K,3/1/2011,https://www.sec.gov/Archives/edgar/data/906709/000095012311020657/f57959exv10w28.htm,,Y,Y,,,Bayer Healthcare LLC,,,17628,16.22,19.47,3346,6588,16,37,31,45,1359,2615,370,458,21,53,23,77,125,264,915,52,0.06,80,0.05,0.39,140,493,0,84,0,0,0,110,41,0,0,0,0,0,0,0,1,0,0,0.007469228,0.002062594,0.00683233,0.004109837,0.008452959,0.007083514,0.009483093,0.007299857
1,NEKTAR THERAPEUTICS,906709,10-Q,5/4/2012,https://www.sec.gov/Archives/edgar/data/906709/000119312512209441/d311622dex101.htm,,Y,Y,,,RPI Finannce Trust,,,11594,-6.62,28.64,2012,4333,1,3,16,25,658,1742,613,660,7,9,2,6,54,164,476,21,0.04,74,0.05,0.39,62,437,0,43,0,0,0,85,38,0,0,1,0,0,0,0,0,0,0,0.005868838,0.000147949,0.004184816,0.000573599,0.001732362,0.002828308,0.001738151,0.00310249
1,NEKTAR THERAPEUTICS,906709,10-Q,11/7/2013,https://www.sec.gov/Archives/edgar/data/906709/000119312513433110/d594595dex101.htm,,Y,Y,Y,,AstraZeneca AB,,,1912,20.49,19.44,308,639,1,3,0,0,146,259,3,7,12,30,1,2,17,55,96,9,0.09,9,0.03,0.41,14,46,0,11,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0.000638584,0.004787078,0.002546094,0.001544979,0.00225216,0.006404737,0.001284278,0.002718336
1,NEKTAR THERAPEUTICS,906709,10-Q,8/4/2016,https://www.sec.gov/Archives/edgar/data/906709/000156459016022647/nktr-ex101_193.htm,,Y,Y,,,DAIICHI SANKYO EUROPE GMBH,,,19130,-94.76,60.07,2910,6294,16,35,14,32,1533,3243,140,244,9,16,12,35,91,168,862,74,0.09,157,0.04,0.41,273,643,0,70,0,0,0,94,54,0,0,0,0,0,0,0,0,0,0,0.007944101,0.0053826,0.006113202,0.00439026,0.002483329,0.001076142,0.00279604,0.006312057
1,NEKTAR THERAPEUTICS,906709,10-Q,11/8/2017,https://www.sec.gov/Archives/edgar/data/906709/000156459017022445/nktr-ex101_179.htm,,Y,Y,Y,,ELI LILLY AND COMPANY,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003880218,0.001184333,0.004415237,0.001330023,0.003030492,0.001018702,0.003639776,0.003466939
1,BORGWARNER INC,908255,10-K,2/14/2013,https://www.sec.gov/Archives/edgar/data/908255/000090825513000006/a10k12312012exhibit1029.htm,,Y,Y,Y,1,"Borg-Warner Automotive, Inc",,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959841,0.000689425,0,0,0,0.000468936
1,BORGWARNER INC,908255,10-K,2/8/2018,https://www.sec.gov/Archives/edgar/data/908255/000090825518000017/ex-1027x10k2017.htm,,Y,Y,Y,2,"Borg-Warner Automotive, Inc",,,597,-7.95,21.12,125,279,0,0,0,0,52,136,8,18,2,3,0,0,10,28,39,6,0.15,6,0.04,0.43,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958567,0.00068851,0,0,0,0.000468313
1,BORGWARNER INC,908255,10-K/A,9/28/2018,https://www.sec.gov/Archives/edgar/data/908255/000090825518000056/ex-1027x10k2017.htm,,Y,Y,Y,3,"Borg-Warner Automotive, Inc",,,597,-7.95,21.12,125,279,0,0,0,0,52,136,8,18,2,3,0,0,10,28,39,6,0.15,6,0.04,0.43,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000958567,0.00068851,0,0,0,0.000468313
2,TUCOWS INC,909494,10-Q,11/5/2020,https://www.sec.gov/Archives/edgar/data/909494/000143774920022817/ex_211174.htm,,Y,Y,,,DISH Wireless L.L.C.,,,12394,-4.59,28.26,1696,2983,5,6,2,5,919,1715,107,135,15,35,2,4,85,215,671,107,0.16,116,0.02,0.41,112,557,0,0,0,0,0,34,39,0,0,0,0,0,1,0,0,0,0,0.010412942,0.01217921,0.010346824,0.007024905,0.006699722,0.005012429,0.004817473,0.011080517
1,TITAN PHARMACEUTICALS INC,910267,10-K,3/15/2005,https://www.sec.gov/Archives/edgar/data/910267/000110465905011174/a05-4705_1ex10d39.htm,,Y,Y,Y,1,SCHERING AKTIENGESELLSCHAFT,,,553,19.47,18.88,143,253,0,0,1,1,22,47,15,32,1,1,0,0,20,69,30,2,0.07,2,0.11,0.37,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00032894,0,0,0,0,0,0,7.23E-05
1,TITAN PHARMACEUTICALS INC,910267,8-K,12/19/2012,https://www.sec.gov/Archives/edgar/data/910267/000119312512508315/d452871dex101.htm,,Y,Y,,,Braeburn Phamaceuticals SPRL,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01073019,0.002984885,0.014969591,0.005365227,0.010458838,0.009215026,0.009889005,0.01133895
1,TITAN PHARMACEUTICALS INC,910267,8-K/A,2/28/2013,https://www.sec.gov/Archives/edgar/data/910267/000119312513084113/d493585dex101.htm,,Y,Y,,,Braeburn Phamaceuticals SPRL,,,14045,-15.66,32.43,2222,4108,14,40,25,29,816,1659,161,238,5,13,13,35,100,283,509,47,0.09,97,0.05,0.38,141,483,0,6,0,0,0,88,28,0,0,0,0,0,0,0,0,0,0,0.010731131,0.002985147,0.014970904,0.005365698,0.010459756,0.009215834,0.009889873,0.011339945
1,TITAN PHARMACEUTICALS INC,910267,8-K,5/29/2013,https://www.sec.gov/Archives/edgar/data/910267/000119312513239704/d545611dex101.htm,,Y,Y,,,Braeburn Pharmaceuticals Sprl,,,293,35.14,18.02,50,95,0,0,0,0,18,35,4,13,0,0,0,0,5,17,12,2,0.17,4,0.07,0.42,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001291908,0,0,0,0,0,0,0.000283862
1,TITAN PHARMACEUTICALS INC,910267,8-K,7/5/2013,https://www.sec.gov/Archives/edgar/data/910267/000119312513283794/d564196dex101.htm,,Y,Y,,,Braeburn Pharmaceuticals Sprl,,,419,27.9,17.18,75,153,1,4,1,1,29,65,10,24,0,0,0,0,2,8,22,2,0.09,5,0.1,0.38,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001636449,0,0,0,0,0,0,0.000359566
1,CASELLA WASTE SYS INC  -CL A,911177,10-K,7/24/2003,https://www.sec.gov/Archives/edgar/data/911177/000104746903024983/a2112018zex-10_35.txt,,Y,Y,,,"TOWN OF
TEMPLETON, Massachusetts",,,2993,41.84,14,478,984,1,2,15,26,182,374,100,193,4,10,0,0,16,55,147,18,0.12,29,-0.01,0.39,28,78,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,PALATIN TECHNOLOGIES INC,911216,10-K,9/12/2014,https://www.sec.gov/Archives/edgar/data/911216/000135448814004608/ptn_ex1027.htm,,Y,Y,,,Chemical Works of Gedeon Richter Plc,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839663,0.005218055,0.007529028,0.003740276,0.004772596,0.006288653,0.003525509,0.007184319
1,PALATIN TECHNOLOGIES INC,911216,10-K/A,10/9/2014,https://www.sec.gov/Archives/edgar/data/911216/000135448814005042/ptn_ex1027.htm,,Y,Y,,,Chemical Works of Gedeon Richter Plc,,,10516,5.87,24.13,1538,2835,4,10,15,27,749,1506,246,303,3,14,17,45,51,128,491,59,0.12,81,0.08,0.41,105,358,0,3,0,0,0,53,33,0,0,0,0,0,0,0,0,0,0,0.008395533,0.005217373,0.007528044,0.003739787,0.004771972,0.006287831,0.003525049,0.00718338
1,PALATIN TECHNOLOGIES INC,911216,10-Q,11/13/2017,https://www.sec.gov/Archives/edgar/data/911216/000165495417010398/ptn_ex101.htm,,Y,Y,,,SHANGHAI FOSUN PHARMACEUTICAL INDUSTRIAL DEVELOPMENT CO. LTD,,,7680,16.9,16.34,1397,2931,3,5,6,9,565,1445,320,398,2,4,2,6,34,90,454,38,0.08,50,0.07,0.39,69,220,0,0,0,0,0,60,24,0,0,0,0,0,0,0,0,0,0,0.00357218,0.00039332,0.002572245,0.000733523,0.00130536,0.001935301,0.000466739,0.002124967
1,PARKERVISION INC,914139,8-K,3/2/2004,https://www.sec.gov/Archives/edgar/data/914139/000114420404002358/ex10_1.txt,,Y,Y,,,Thomson Broadcast & Media Solutions,,,468,-20.47,23.43,101,140,0,0,1,2,20,31,49,61,0,0,0,0,2,7,32,4,0.12,4,0.12,0.45,4,13,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
3,PARKERVISION INC,914139,8-K,3/2/2004,https://www.sec.gov/Archives/edgar/data/914139/000114420404002358/ex10_3.txt,,Y,Y,,,Thompson Licensing,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,PARKERVISION INC,914139,10-K,3/17/2008,https://www.sec.gov/Archives/edgar/data/914139/000114420408015547/v107057_ex10-14.htm,,Y,Y,,,,,,1867,17,17.46,285,649,0,0,2,3,137,351,20,34,1,4,0,0,13,20,139,11,0.08,21,0.03,0.42,10,49,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0.001111006,0.002539056,0.004352027,0.001451211,0.002528968,0,0.003334852,0.002981301
1,PARKERVISION INC,914139,10-K,3/16/2009,https://www.sec.gov/Archives/edgar/data/914139/000139834409000310/fp0000576_ex10-23.htm,,Y,Y,,,LG Innotek Co,,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,PARKERVISION INC,914139,10-K/A,7/2/2009,https://www.sec.gov/Archives/edgar/data/914139/000139834409000669/fp0000824_ex10-23.htm,,Y,Y,,,LG Innotek Co,,,2132,-110.53,64.5,325,702,0,0,2,2,169,408,17,31,1,1,3,10,10,15,119,13,0.11,27,0.08,0.52,37,50,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0.001587997,0.001298258,0.003662189,0.000419475,0.000565614,0,0.00027683,0.001867958
2,NEUROCRINE BIOSCIENCES INC,914475,8-K,12/20/2002,https://www.sec.gov/Archives/edgar/data/914475/000093639202001581/a86624exv10w2.txt,,Y,Y,,,Pfizer Inc,,,5197,8.78,19.7,1022,1987,1,7,5,12,585,1046,64,91,1,1,2,4,26,75,194,22,0.11,41,0.05,0.36,105,189,0,39,0,0,0,41,9,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,NEUROCRINE BIOSCIENCES INC,914475,8-K,2/13/2006,https://www.sec.gov/Archives/edgar/data/914475/000093639206000116/a17220exv10w1.htm,,Y,Y,Y,1,Glaxo Group Limited,,,393,19.13,17.04,79,160,0,0,0,0,25,60,10,17,0,0,0,0,5,11,16,1,0.06,1,0.17,0.42,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184512,0,0,0,0,5.16E-05
1,NEUROCRINE BIOSCIENCES INC,914475,10-K,2/11/2008,https://www.sec.gov/Archives/edgar/data/914475/000093639208000107/a37667exv10w26.htm,,Y,Y,,,Dainippon Sumitomo Pharma Co,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,NEUROCRINE BIOSCIENCES INC,914475,10-Q,7/29/2010,https://www.sec.gov/Archives/edgar/data/914475/000119312510170734/dex101.htm,,Y,Y,,,BOEHRINGER INGELHEIM INTERNATIONAL GmbH,,,9364,-1.58,23.88,1522,2839,9,16,2,3,767,1458,73,103,22,54,10,34,61,114,400,71,0.18,85,0.03,0.41,255,263,0,31,0,0,0,117,19,0,0,0,0,0,0,0,0,0,0,0.006886229,0.003187195,0.013490323,0.039444997,0.001715726,0.000853888,0.00242743,0.017751322
1,NEUROCRINE BIOSCIENCES INC,914475,10-Q,10/31/2011,https://www.sec.gov/Archives/edgar/data/914475/000119312511288728/d235273dex102.htm,,Y,Y,Y,1,Abbott International Luxembourg S.à r.l.,,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
